96 9 9 6291488 0 2 0 6291488 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0 6291488 0 0 0 6291488 0 6291488 0 0 0 0 0 0 3 0 0 6291488 0 6291488 3 6291488 0 0 0 0 0 0 3 0 0 0 0 0 0 0 3 0 0 0 3 0 3 6291488 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 6291488 0 0 2 8 4 0 2 1 0 8 3 4194305 0.14 0.14 0.86 0.86 0.09 0.09 8  1 0 1 0 0 0 
97 9 9 6291488 0 6291488 0 6291488 0 0 0 6291488 0 0 3 0 3 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3 0 3 0 0 0 0 0 3 6291488 0 2 0 0 0 6291488 0 0 0 0 3 0 0 0 0 6291488 3 0 3 6291488 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 6291488 0 0 0 6291488 0 0 3 4 4 2 4 6 8 1 4 0 2 4194305 0.14 0.14 0.86 0.86 0.09 0.09 8  1 0 1 0 0 0 
6319 9 9 0 0 2 0 0 0 0 0 0 0 257 0 257 0 258 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 258 0 258 0 0 0 0 0 0 0 0 0 0 0 258 0 0 0 257 0 257 0 0 0 0 0 0 0 0 0 0 0 257 0 258 0 0 0 257 0 0 0 0 0 0 0 0 0 0 1 0 2 1 0 8 3 4194305 0.14 0.14 0.86 0.86 0.09 0.09 256  1 0 1 0 0 0 
27 9 9 0 0 0 0 0 0 0 0 2 0 257 0 258 0 258 0 0 0 0 0 0 0 0 0 0 0 0 0 258 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 257 0 257 0 257 0 0 0 0 0 0 0 0 0 0 0 257 0 258 0 257 0 258 0 0 0 0 0 0 0 0 0 0 1 0 8 1 0 0 2 4194305 0.14 0.14 0.86 0.86 0.09 0.09 256  1 0 1 0 0 0 
4809 9 9 0 0 0 0 0 0 0 0 0 0 257 0 258 0 0 0 257 0 2 0 0 0 2 0 0 0 0 0 257 0 0 0 258 0 258 0 0 0 0 0 0 0 0 0 0 0 258 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 257 0 258 0 257 0 257 0 2 0 0 0 0 0 0 0 0 3 2 0 2 4 8 0 1 0 2 0 2097153 0.14 0.14 0.86 0.86 0.09 0.09 256  1 0 1 0 0 0 
28 11 11 0 0 0 0 0 0 0 0 0 0 2 0 257 0 258 0 257 0 257 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 257 0 258 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 257 0 0 0 258 0 258 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 258 0 0 0 257 0 258 0 258 0 0 0 0 0 0 0 0 0 0 0 0 0 257 0 258 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0 1 0 10 1 0 0 2 4194305 0.14 0.14 0.86 0.86 0.072 0.072 256  1 0 1 0 0 0 
29 11 11 0 0 0 0 0 0 0 0 0 0 2 0 257 0 257 0 258 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 257 0 0 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 257 0 257 0 258 0 258 0 258 0 0 0 0 0 0 0 0 0 0 0 0 0 257 0 257 0 0 0 258 0 258 0 0 0 0 0 0 0 0 0 0 0 0 0 258 0 257 0 0 0 258 0 257 0 0 0 0 0 0 0 0 0 0 0 0 1 0 10 1 8 0 2 4194305 0.14 0.14 0.86 0.86 0.072 0.072 256  1 0 1 0 0 0 
30 11 11 0 0 0 0 0 0 0 0 0 0 0 0 257 0 258 0 0 0 257 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 258 0 258 0 258 0 258 0 258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 257 0 258 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 2 0 257 0 257 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 257 0 257 0 0 0 258 0 257 0 2 0 0 0 0 0 0 0 2 0 0 3 10 8 6 10 10 0 1 10 10 3 4194305 0.14 0.14 0.86 0.86 0.072 0.072 256  1 0 1 0 0 0 
31 11 11 0 0 0 0 0 0 0 5242880 0 0 2 0 0 0 0 0 257 0 0 0 0 0 0 5242880 0 0 0 5242880 0 0 0 0 0 0 257 0 257 3145728 257 0 258 0 257 3145728 0 0 0 5242880 0 0 0 0 0 0 0 3145728 258 0 257 0 258 0 0 0 258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3145728 0 0 0 0 257 0 0 0 0 0 0 5242880 0 0 0 0 0 0 0 0 258 0 0 0 0 3145728 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 10 1 6 0 2 4194305 0.14 0.14 0.86 0.86 0.072 0.072 256  1 0 1 0 0 0 
32 11 11 0 5242880 0 0 0 0 0 0 0 5242880 2 0 257 0 258 0 257 0 0 0 257 0 0 0 0 5242880 0 0 0 0 0 0 0 3145728 0 0 0 0 257 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3145728 0 0 257 0 258 0 258 0 0 0 0 0 0 5242880 0 0 0 0 0 3145728 258 0 258 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3145728 0 3145728 0 0 0 0 0 0 0 3145728 0 0 0 0 0 0 0 0 0 0 0 1 0 10 1 0 0 2 4194305 0.14 0.14 0.86 0.86 0.072 0.072 256  1 0 1 0 0 0 
33 11 11 0 0 0 0 0 0 0 0 0 0 0 0 0 3145728 0 0 257 0 258 0 0 0 0 0 0 5242880 0 0 0 0 0 0 0 0 0 0 0 3145728 258 3145728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3145728 257 0 258 0 257 0 0 0 0 0 2 0 0 0 0 5242880 0 0 0 0 0 3145728 257 0 258 0 257 0 0 0 258 3145728 0 0 0 0 2 0 0 5242880 0 0 2 0 0 0 0 0 257 0 0 0 257 3145728 0 0 0 0 0 0 0 0 0 0 0 3 8 10 8 4 6 0 1 2 10 3 4194305 0.14 0.14 0.86 0.86 0.072 0.072 256  1 0 1 0 0 0 
134 11 11 0 0 0 0 0 0 0 0 0 0 2 2097152 0 0 0 3145728 0 3145728 0 3145728 0 0 0 4194304 0 0 0 0 0 4194304 0 5242880 0 0 0 3145728 0 3145728 0 0 0 0 0 2097152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2097152 0 2097152 0 0 0 0 0 3145728 0 5242880 0 0 0 0 0 5242880 0 4194304 0 3145728 0 0 0 2097152 0 2097152 0 2097152 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 10 10 10 2 2 0 2 4194305 8 0 2 4194305 0.101 0.101 0.899 0.899 0.0798 0.0798 1048578  1 2 1 0 0 0 
135 11 11 0 0 0 5242880 0 0 0 0 0 0 0 0 0 3145728 0 0 0 0 0 0 0 0 0 5242880 0 0 0 5242880 0 5242880 0 5242880 0 0 0 3145728 0 3145728 0 0 0 0 0 3145728 0 0 0 0 0 0 0 5242880 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4194304 0 0 2 0 0 2097152 0 2097152 0 0 0 0 0 2097152 0 4194304 0 0 0 4194304 0 4194304 0 4194304 0 0 0 2097152 0 0 0 0 0 0 0 0 0 0 0 4194304 0 0 0 0 0 0 0 2 6 10 4 10 2 10 2 1 2097153 0 2 0 2097153 0.101 0.101 0.899 0.899 0.0798 0.0798 1048578  1 2 1 0 0 0 
89 11 13 0 0 0 0 0 0 0 0 0 5242880 0 0 0 0 0 2097152 0 3145728 0 2097152 0 0 0 0 0 0 0 5242880 0 0 0 0 0 0 0 5242880 2 5242880 0 0 0 0 0 0 0 3145728 0 3145728 0 2097152 0 0 0 4194304 0 5242880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5242880 0 4194304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2097152 0 2097152 0 3145728 0 0 0 4194304 0 0 0 0 0 0 0 4194304 2 4194304 0 0 0 3145728 0 2097152 0 3145728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4194304 0 0 0 2 2 10 8 10 2 4 0 2 4194305 6 0 2 4194305 0.1675 0.101 0.8325 0.899 0.0665 0.0665 1048578  0 2 1 0 0 0 
98 11 17 0 5242880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2097152 0 3145728 0 3145728 0 0 0 2097152 0 0 0 3145728 0 5242880 0 0 0 5242880 0 5242880 0 5242880 0 5242880 0 0 0 5242880 2 0 0 3145728 0 0 0 0 0 0 0 0 0 0 0 3145728 0 0 0 0 0 0 0 5242880 0 0 0 0 0 5242880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4194304 0 0 0 0 0 4194304 0 0 0 0 0 0 0 2097152 0 0 0 0 0 0 0 0 0 0 0 2097152 0 0 0 4194304 0 0 0 4194304 0 4194304 0 4194304 0 4194304 0 0 0 4194304 2 0 0 0 0 3145728 0 2097152 0 2097152 0 0 0 3145728 0 0 0 2097152 0 4194304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 16 8 16 2 4 0 2 4194305 6 0 2 4194305 0.250625 0.101 0.749375 0.899 0.049875 0.049875 1048578  0 2 1 0 0 0 
92 23 17 0 0 0 5242880 0 0 0 0 0 0 0 4194304 0 5242880 0 0 2 0 0 0 0 0 0 3145728 0 2097152 0 0 0 0 0 0 0 2097152 0 5242880 0 5242880 0 5242880 0 0 0 0 0 5242880 0 0 0 5242880 0 2097152 0 0 0 0 0 0 0 2097152 0 3145728 0 0 0 3145728 0 0 0 0 0 0 0 5242880 0 5242880 0 0 0 0 0 5242880 0 0 0 0 0 0 0 3145728 0 0 0 0 0 0 0 3145728 0 0 0 3145728 0 5242880 0 0 0 4194304 0 4194304 0 5242880 0 5242880 0 0 0 0 0 3145728 0 3145728 0 0 0 0 0 0 0 0 0 3145728 0 0 0 0 0 0 0 5242880 0 5242880 0 0 0 5242880 0 5242880 0 0 0 5242880 0 0 0 0 0 0 0 0 0 3145728 0 3145728 0 0 0 3145728 0 0 0 4194304 0 0 0 5242880 0 4194304 0 0 0 0 0 0 0 5242880 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5242880 0 0 0 4194304 0 5242880 0 0 0 0 0 0 0 4194304 2 0 0 0 0 0 0 0 0 2097152 0 2097152 0 0 0 2097152 0 0 0 0 0 4194304 0 4194304 0 0 0 4194304 0 4194304 0 0 0 4194304 0 2097152 0 2097152 0 0 0 0 0 0 0 0 0 2097152 0 0 0 0 0 4194304 0 0 0 5242880 0 5242880 0 4194304 0 4194304 0 0 0 0 0 0 0 0 0 2097152 0 0 0 0 0 0 0 2097152 0 0 0 2097152 0 0 0 0 0 4194304 0 4194304 0 0 0 0 0 4194304 0 0 0 3145728 0 0 0 0 0 0 0 3145728 0 2097152 0 0 0 2097152 0 0 0 4194304 0 4194304 0 4194304 0 0 0 0 0 4194304 0 0 0 4194304 0 0 0 0 0 0 0 2097152 0 3145728 0 0 0 0 0 0 0 3145728 0 0 0 4194304 0 0 0 0 0 0 0 5242880 0 4194304 0 0 2 4 0 16 10 16 12 16 22 16 4 2 0 2 4194305 20 0 2 4194305 8 0 2 4194305 14 0 2 4194305 0.082 0.196 0.918 0.804 0.038 0.038 1048578  0 2 1 0 0 0 
141 11 11 0 0 0 0 0 0 0 4194304 0 0 2 0 0 2097152 0 0 0 2097152 0 0 0 3145728 0 0 0 5242880 0 0 0 4194304 0 0 0 2097152 0 2097152 0 3145728 0 0 0 0 0 2097152 0 0 0 0 0 5242880 0 4194304 0 0 0 0 0 2097152 0 0 0 0 0 3145728 0 0 0 0 0 5242880 0 4194304 0 0 0 0 0 3145728 0 0 0 0 0 2097152 0 3145728 0 3145728 0 0 0 5242880 0 0 0 4194304 0 0 0 2097152 0 0 0 3145728 0 0 0 3145728 0 0 2 0 0 5242880 0 0 0 0 0 0 0 2 0 10 10 0 2 10 4 1 2097153 0 6 0 2097153 0.101 0.101 0.899 0.899 0.0798 0.0798 1048578  1 3 1 0 0 0 
129 11 11 0 5242880 0 0 0 0 0 4194304 0 0 2 0 0 2097152 0 0 0 3145728 0 0 0 0 0 0 0 4194304 0 0 0 4194304 0 4194304 0 3145728 0 0 0 3145728 0 0 0 0 0 2097152 0 0 0 0 0 0 0 5242880 0 0 0 0 0 3145728 0 3145728 0 2097152 0 2097152 0 0 0 0 0 4194304 0 0 0 0 0 0 0 3145728 0 0 0 0 0 2097152 0 0 0 2097152 0 5242880 0 5242880 0 0 0 5242880 0 0 0 0 0 0 0 2097152 0 0 0 3145728 0 0 2 0 0 5242880 0 0 0 0 0 4194304 0 2 0 10 10 0 2 10 8 1 2097153 0 2 0 2097153 0.101 0.101 0.899 0.899 0.0798 0.0798 1048578  1 3 1 0 0 0 
131 13 13 0 0 0 4194304 0 0 0 0 0 5242880 0 0 2 3145728 0 0 0 0 0 3145728 0 0 0 0 0 2097152 0 5242880 0 5242880 0 4194304 0 0 0 4194304 0 0 0 0 0 0 0 0 0 0 0 2097152 0 2097152 0 0 0 0 0 4194304 0 5242880 0 0 0 0 0 0 0 2097152 0 0 0 0 0 0 0 2097152 0 2097152 0 0 0 5242880 0 0 0 0 0 0 0 0 0 4194304 0 0 0 3145728 0 3145728 0 0 0 0 0 0 0 3145728 0 0 0 0 0 0 0 4194304 0 5242880 0 0 0 0 0 3145728 0 3145728 0 0 0 0 0 0 0 0 0 0 0 5242880 0 0 0 5242880 0 4194304 0 4194304 0 3145728 0 0 0 0 0 2097152 0 0 0 0 0 2097152 2 0 0 4194304 0 0 0 0 0 5242880 0 0 0 2 0 12 12 0 2 0 0 0 2097153 12 12 1 2097153 0.101 0.101 0.899 0.899 0.0665 0.0665 1048578  1 3 1 0 0 0 
132 15 15 0 5242880 0 0 0 5242880 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3145728 0 2097152 0 2097152 0 0 0 2097152 0 0 0 4194304 0 5242880 0 0 0 0 0 4194304 0 0 0 3145728 0 2097152 0 0 0 0 0 2097152 0 3145728 0 0 0 0 0 0 0 0 0 5242880 0 0 0 0 0 0 0 4194304 0 0 0 3145728 0 3145728 0 0 0 3145728 0 2097152 0 2097152 0 0 0 0 0 0 0 4194304 0 5242880 0 4194304 0 0 0 0 0 3145728 0 2097152 0 0 0 0 0 0 0 0 0 3145728 0 2097152 0 0 0 0 0 5242880 0 4194304 0 5242880 0 0 0 0 0 0 0 3145728 0 3145728 0 2097152 0 0 0 2097152 0 2097152 0 0 0 5242880 0 0 0 0 0 0 0 4194304 0 0 0 0 0 0 0 0 0 2097152 0 3145728 0 0 0 0 0 3145728 0 2097152 0 0 0 5242880 0 0 0 0 0 4194304 0 5242880 0 0 0 3145728 0 0 0 3145728 0 3145728 0 2097152 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 4194304 0 0 0 4194304 0 2 0 14 14 0 2 0 0 0 2097153 14 14 1 2097153 0.101 0.101 0.899 0.899 0.057 0.057 1048578  1 3 0.8 0 0 0 
130 15 15 0 5242880 0 5242880 0 0 0 0 0 0 0 4194304 0 0 2 0 0 0 0 0 0 2097152 0 2097152 0 0 0 0 0 2097152 0 5242880 0 0 0 0 0 5242880 0 0 0 4194304 0 0 0 0 0 3145728 0 3145728 0 0 0 0 0 2097152 0 2097152 0 0 0 5242880 0 0 0 0 0 5242880 0 4194304 0 0 0 0 0 0 0 0 0 3145728 0 3145728 0 0 0 0 0 2097152 0 0 0 0 0 5242880 0 0 0 5242880 0 0 0 5242880 0 4194304 0 3145728 0 0 0 0 0 3145728 0 2097152 0 0 0 0 0 2097152 0 5242880 0 4194304 0 0 0 4194304 0 0 0 4194304 0 0 0 0 0 3145728 0 0 0 0 0 2097152 0 2097152 0 0 0 0 0 0 0 0 0 5242880 0 4194304 0 0 0 0 0 4194304 0 0 0 3145728 0 3145728 0 0 0 0 0 2097152 0 2097152 0 0 0 0 0 5242880 0 0 0 4194304 0 0 0 0 0 4194304 0 3145728 0 0 0 0 0 3145728 0 3145728 0 0 0 0 0 0 2 0 0 5242880 0 0 0 0 0 0 0 4194304 0 4194304 0 2 0 14 14 0 2 0 0 0 2097153 14 14 1 2097153 0.101 0.101 0.899 0.899 0.057 0.057 1048578  1 3 0.8 0 0 0 
13370 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 4194304 2 3145728 0 3145728 0 3145728 0 0 0 2097152 0 0 0 2097152 0 0 0 0 0 0 0 0 0 4194304 0 5242880 0 4194304 0 0 0 0 0 3145728 0 0 0 2097152 0 0 0 3145728 0 0 0 2097152 0 0 0 5242880 0 0 0 0 0 5242880 0 0 0 5242880 0 3145728 0 0 0 3145728 0 0 0 3145728 0 2097152 0 0 0 0 0 0 0 0 0 4194304 0 5242880 0 5242880 0 4194304 0 4194304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5242880 0 5242880 0 4194304 0 4194304 0 5242880 0 0 0 0 0 0 0 0 0 3145728 0 2097152 0 0 0 2097152 0 0 0 2097152 0 4194304 0 0 0 4194304 0 0 0 0 0 4194304 0 0 0 3145728 0 0 0 2097152 0 0 0 3145728 0 0 0 2097152 0 0 0 0 0 5242880 0 4194304 0 5242880 0 0 0 0 0 0 0 0 0 3145728 0 0 0 3145728 0 0 0 2097152 0 2097152 0 2097152 2 5242880 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 14 14 0 2 0 0 0 2097153 14 14 1 2097153 0.101 0.101 0.899 0.899 0.057 0.057 1048578  1 3 0.8 0 0 0 
176 9 9 0 0 6291488 0 0 4456480 0 0 2 0 0 0 0 3 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6291488 0 0 0 0 0 0 0 0 0 0 3 0 2359328 0 0 0 0 0 4456480 0 3 0 0 0 0 0 0 0 2359328 0 0 0 0 6291488 0 0 0 0 0 6291488 1 0 8 1 8 0 2 4194305 0.1 0.1 0.9 0.9 0.1 0.1 12  1 0 1 0 0 0 
