359
96 11 11 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 0 0 0 0 0 0 0 0 0 0 0 0 6291488 0 6291488 0 6291490 0 6291488 0 6291488 0 6291488 0 0 0 0 0 0 0 0 0 0 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 0 0 0 0 0 0 0 0 0 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 0 0 0 0 0 0 0 0 0 0 6291488 0 6291490 0 6291488 0 6291488 0 6291490 0 6291488 0 0 0 0 0 0 0 0 0 0 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 3 8 2 2 4 8 8 1 0 10 3 4194305 0.14 0.14 0.86 0.86 0.072 0.072 8  1 0 1 -1 0 0 
97 11 11 0 0 6291488 0 6291488 0 6291488 0 6291490 0 6291488 0 0 0 0 0 0 0 0 0 0 0 6291488 0 6291490 0 6291488 0 6291488 0 6291488 0 6291488 0 0 0 0 0 0 0 0 0 0 0 6291488 0 6291488 0 6291488 0 6291488 0 6291490 0 6291488 0 0 0 0 0 0 0 0 0 0 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 0 0 0 0 0 0 0 0 0 0 6291488 0 6291488 0 6291490 0 6291488 0 6291490 0 6291488 0 0 0 0 0 0 0 0 0 0 0 6291490 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 6 8 4 2 2 0 8 8 8 4 8 10 0 1 0 0 2 4194305 0.14 0.14 0.86 0.86 0.072 0.072 8  1 0 1 -1 0 0 
6319 11 11 0 0 0 0 0 0 0 0 0 0 0 0 257 0 257 0 257 0 257 0 258 0 2 0 0 0 0 0 0 0 0 0 0 0 258 0 258 0 258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 257 0 257 0 257 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 258 0 257 0 258 0 258 0 258 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 257 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 8 10 2 0 8 2 1 8 0 2 4194305 0.14 0.14 0.86 0.86 0.072 0.072 256  1 0 1 -1 0 0 
27 11 11 0 0 0 0 0 0 0 0 0 5242880 0 3145728 0 0 0 0 257 0 258 0 257 3145728 0 5242880 2 0 0 5242880 0 0 0 0 2 0 0 0 0 0 257 0 258 3145728 0 0 0 0 0 5242880 0 0 0 5242880 0 0 0 0 0 0 0 0 0 0 258 0 257 3145728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 257 0 0 3145728 0 0 0 0 2 0 0 0 0 0 0 0 0 0 258 0 0 0 257 0 258 0 257 0 0 0 0 0 0 0 0 0 0 0 0 3 8 2 2 2 2 10 1 0 0 2 4194305 0.14 0.14 0.86 0.86 0.072 0.072 256  1 0 1 -1 0 0 
4809 9 9 0 0 0 0 6291488 0 0 0 0 0 257 0 0 0 257 0 0 0 0 4456480 0 0 0 0 0 0 0 0 258 2359328 257 0 257 0 0 0 0 0 0 4456480 0 0 0 0 0 0 258 0 0 0 0 0 0 0 0 0 0 0 6291488 0 0 0 0 0 257 0 258 0 0 0 0 0 2 0 6291488 0 0 0 0 0 0 1 8 0 1 0 2 0 2097153 0.14 0.14 0.86 0.86 0.09 0.09 264  1 0 1 -1 0 0 
28 9 9 0 0 0 0 2 0 6291488 0 2 0 257 0 0 0 0 0 257 0 0 0 0 0 6291488 0 0 0 0 0 257 0 258 0 0 2359328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 258 0 258 0 0 0 0 0 0 0 6291488 0 0 0 257 0 0 0 257 0 0 0 2 0 6291488 0 0 0 6291488 0 0 3 0 8 8 0 0 4 1 4 8 3 4194305 0.14 0.14 0.86 0.86 0.09 0.09 264  1 0 1 -1 0 0 
29 11 11 0 0 6291488 0 0 0 0 0 0 0 2 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 6291488 0 0 4456480 0 0 0 0 0 2359328 257 0 258 0 258 0 0 0 0 0 0 0 0 0 0 0 6291488 0 0 0 0 0 257 0 0 0 0 0 257 0 0 0 0 0 0 4456480 0 0 0 0 6291488 0 0 0 257 2359328 258 0 258 0 258 0 2 0 6291488 0 0 0 0 0 0 4456480 0 0 257 0 0 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 2 3 0 10 8 0 10 10 1 0 4 0 2097153 0.14 0.14 0.86 0.86 0.072 0.072 264  1 0 1 -1 0 0 
30 11 11 6291488 0 0 4456480 0 0 0 0 0 0 0 0 257 0 257 0 0 0 0 0 257 0 0 4456480 2 0 0 0 0 0 0 0 0 0 258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4456480 0 0 0 2359328 0 0 258 0 0 0 0 0 258 0 0 0 0 0 0 4456480 0 0 0 0 6291488 0 257 0 258 2359328 257 0 0 2359328 257 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 257 0 0 0 258 0 0 0 0 0 0 0 2 0 0 4456480 0 0 0 3 2 2 10 4 8 8 1 0 6 0 2097153 0.14 0.14 0.86 0.86 0.072 0.072 264  1 0 1 -1 0 0 
31 9 9 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 0 0 0 0 0 0 0 0 6291488 0 2 0 6291488 0 6291488 0 6291488 0 257 0 0 0 0 0 257 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 0 0 0 0 0 0 258 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 258 0 258 0 257 0 0 0 0 0 6291488 0 6291488 0 6291488 0 6291488 1 2 2 1 8 0 2 4194305 0.14 0.14 0.86 0.86 0.09 0.09 264  0 0 1 -1 0 0 
32 11 11 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 258 0 0 0 0 0 257 0 0 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 0 0 0 0 0 0 257 0 0 0 6291488 0 6291488 0 6291488 0 6291488 0 2 0 6291488 0 258 0 0 0 0 0 257 0 0 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 0 0 0 0 0 0 0 0 0 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 258 0 257 0 258 0 257 0 257 0 6291488 0 6291488 0 6291488 0 6291488 0 0 0 6291488 1 4 8 1 10 8 1 2097153 0.14 0.14 0.86 0.86 0.072 0.072 264  1 0 1 -1 0 0 
33 11 11 2 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 258 0 0 0 0 0 0 0 0 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 257 0 0 0 0 0 257 0 258 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 258 0 0 0 0 0 0 0 0 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 258 0 258 0 0 0 0 0 0 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 6291488 0 0 0 257 0 0 0 257 0 257 0 6291488 0 6291488 0 6291488 0 6291488 0 0 0 6291488 1 0 0 1 10 8 1 2097153 0.14 0.14 0.86 0.86 0.072 0.072 264  1 0 1 -1 0 0 
134 15 15 0 0 0 0 0 0 0 0 0 0 6291488 4194304 2 0 6291488 2097152 0 2097152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6291488 0 0 0 0 4194304 0 5242880 0 0 0 0 0 0 0 0 0 3145728 0 0 0 0 0 0 0 3145728 0 3145728 0 0 0 0 0 0 6291488 0 0 0 0 0 0 0 0 2097152 0 0 0 0 0 2097152 0 3145728 0 0 0 0 0 0 0 5242880 0 0 0 0 0 0 0 0 0 0 0 0 6291488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4194304 0 0 6291488 0 0 0 0 0 0 0 0 0 0 3145728 0 0 0 0 0 3145728 0 2097152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6291488 0 0 0 0 2097152 0 0 0 0 0 0 0 2097152 0 2097152 0 0 0 0 0 0 0 5242880 0 4194304 0 0 0 0 0 3145728 0 3145728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6291488 0 0 0 0 0 0 0 0 5242880 2 0 0 2 14 12 0 12 2 0 0 2 4194305 14 0 2 4194305 0.101 0.101 0.899 0.899 0.057 0.057 1048586  1 2 0.8 -1 0 0 
135 15 15 0 0 0 0 0 0 6291488 0 0 0 2 0 0 0 0 3145728 0 0 0 0 0 3145728 0 0 0 0 0 3145728 0 0 2 0 0 0 0 0 0 0 0 4194304 0 0 6291488 0 0 0 0 0 0 3145728 0 0 0 2097152 0 0 0 3145728 0 0 0 4194304 0 0 0 0 0 0 0 5242880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2097152 0 0 6291488 0 0 5242880 2 0 0 4194304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6291488 4194304 2 0 6291488 5242880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3145728 0 0 0 5242880 0 0 0 0 0 0 0 4194304 0 0 0 0 6291488 0 0 0 0 2097152 0 0 0 3145728 0 0 0 2097152 0 0 2 0 0 0 0 0 0 0 6291488 5242880 0 0 0 0 0 2097152 0 0 0 0 0 2097152 0 0 0 0 0 2097152 0 0 0 0 0 0 6291488 0 0 0 0 0 2 0 0 0 0 6 8 4 6 4 0 10 14 10 12 0 2 0 2 14 0 2 4194305 0 0 2 4194305 0.101 0.101 0.899 0.899 0.057 0.057 1048586  1 2 0.8 -1 0 0 
89 15 15 0 4194304 0 0 0 0 0 0 0 5242880 0 0 0 4194304 2 2097152 0 3145728 0 0 0 0 0 3145728 0 0 0 0 0 0 0 0 0 0 0 0 6291488 0 0 0 0 5242880 0 0 6291488 3145728 0 0 0 0 0 0 0 2097152 0 0 0 0 0 0 6291488 0 0 0 0 0 0 5242880 0 0 0 0 6291488 0 0 0 0 0 0 0 0 0 0 0 0 2097152 0 2097152 0 0 0 0 0 0 6291488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6291488 0 0 0 0 0 0 0 6291488 0 0 0 0 0 0 0 0 3145728 0 3145728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4194304 0 0 0 0 6291488 0 0 0 0 0 0 0 0 3145728 0 0 0 0 0 0 0 2097152 0 0 0 4194304 0 0 0 0 0 0 6291488 0 0 0 0 0 0 0 0 0 0 2097152 0 0 0 0 0 2097152 0 3145728 2 5242880 0 0 6291488 4194304 0 0 0 0 0 0 0 5242880 0 2 14 0 0 14 2 12 14 3 4194305 2 0 2 4194305 0.101 0.101 0.899 0.899 0.057 0.057 1048586  1 3 0.8 -1 0 0 
98 15 15 0 0 6291488 0 0 0 6291488 5242880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3145728 0 3145728 0 3145728 0 0 0 0 0 0 0 0 0 0 6291488 0 0 0 0 5242880 6291488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4194304 0 0 0 0 0 5242880 0 0 0 0 0 0 0 2097152 0 0 0 3145728 0 0 0 0 0 0 0 2097152 0 0 6291488 0 0 0 0 5242880 0 0 6291488 5242880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4194304 0 0 0 4194304 0 0 0 0 0 0 0 3145728 0 0 0 0 0 0 0 2097152 0 0 0 3145728 0 0 0 0 0 0 0 4194304 0 0 0 0 0 5242880 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4194304 6291488 0 0 0 0 0 0 0 0 0 6291488 0 0 0 0 2097152 0 2097152 0 2097152 0 0 0 0 0 0 0 0 0 0 0 0 6291488 0 0 4194304 0 0 6291488 0 0 0 0 2 4 0 10 14 2 14 6 1 2097153 0 8 0 2097153 0.101 0.101 0.899 0.899 0.057 0.057 1048586  1 3 0.8 -1 0 0 
92 23 17 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 6291488 0 0 2097152 0 3145728 0 0 0 0 0 2097152 0 0 0 2097152 0 0 0 4194304 0 0 0 0 0 0 0 4194304 0 4194304 0 4194304 0 4194304 0 0 0 0 0 0 0 0 0 3145728 0 2097152 0 3145728 0 0 0 0 0 5242880 0 5242880 0 0 0 5242880 0 5242880 0 0 0 5242880 0 0 0 0 0 0 0 0 0 0 0 0 0 2097152 0 2097152 0 0 0 0 0 5242880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2097152 0 0 0 3145728 0 0 0 2097152 0 0 0 0 0 0 0 0 0 4194304 0 0 0 0 0 5242880 0 0 0 3145728 0 3145728 0 0 0 0 0 0 0 0 0 0 0 3145728 0 0 0 0 0 0 0 5242880 0 0 0 0 0 0 0 0 0 0 0 0 0 3145728 0 0 0 0 0 0 0 2097152 0 0 0 0 0 0 6291488 0 0 0 0 0 0 4194304 0 0 0 0 0 0 6291488 2097152 0 0 0 0 0 0 0 0 0 0 0 2097152 0 2097152 0 0 0 4194304 0 0 0 0 0 5242880 0 0 0 0 0 0 0 0 0 3145728 0 0 0 2097152 0 0 0 3145728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4194304 0 0 0 0 0 3145728 0 3145728 0 0 0 0 0 0 0 0 0 0 0 0 0 4194304 0 0 0 4194304 0 4194304 0 0 0 4194304 0 4194304 0 0 0 0 0 2097152 0 3145728 0 2097152 0 0 0 0 0 0 0 0 0 5242880 0 5242880 0 5242880 0 5242880 0 0 0 0 0 0 0 5242880 0 0 0 3145728 0 0 0 3145728 0 0 0 0 0 2097152 0 3145728 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 8 22 8 2 0 6 0 2097153 22 10 1 2097153 0.082 0.196 0.918 0.804 0.038 0.038 1048586  0 3 1 -1 0 0 
141 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 4194304 2 0 0 3145728 0 3145728 0 2097152 0 2097152 0 3145728 0 2097152 0 0 0 5242880 0 0 0 5242880 0 0 0 0 0 0 0 4194304 0 0 0 0 0 0 0 3145728 0 0 0 0 0 0 0 0 0 0 0 5242880 0 4194304 0 0 0 4194304 0 4194304 0 0 0 2097152 0 3145728 0 0 0 3145728 0 2097152 0 0 0 3145728 0 0 0 0 0 4194304 0 0 0 0 0 0 0 4194304 0 4194304 0 0 0 0 0 3145728 0 3145728 0 2097152 0 2097152 0 0 0 0 0 5242880 0 5242880 0 0 0 0 0 0 0 5242880 0 0 0 0 0 2097152 0 0 0 3145728 0 2097152 0 0 0 2097152 0 3145728 0 0 0 5242880 0 5242880 0 0 0 5242880 0 4194304 0 0 0 0 0 0 0 0 0 0 0 2097152 0 0 0 0 0 0 0 5242880 0 0 0 0 0 0 0 4194304 0 0 0 4194304 0 0 0 3145728 0 2097152 0 3145728 0 3145728 0 2097152 0 2097152 0 0 2 5242880 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 14 14 0 6 14 2 1 2097153 0 12 0 2097153 6 0 2 4194305 4 0 2 4194305 12 14 3 4194305 6 14 3 4194305 0.101 0.101 0.899 0.899 0.057 0.057 1048578  1 3 0.8 -1 0 0 
129 15 15 0 0 2 5242880 0 0 2 0 0 5242880 0 0 0 0 0 0 0 2097152 0 0 0 3145728 0 2097152 0 0 0 2097152 0 2097152 0 0 0 5242880 0 0 0 0 0 4194304 0 0 0 0 0 3145728 0 0 0 3145728 0 3145728 0 0 0 2097152 0 2097152 0 0 0 0 0 5242880 0 0 0 0 0 5242880 0 0 0 0 0 0 0 3145728 0 0 0 2097152 0 3145728 0 0 0 2097152 0 2097152 0 0 0 5242880 0 5242880 0 4194304 0 0 0 5242880 0 0 0 3145728 0 0 0 0 0 0 0 0 0 0 0 0 0 2097152 0 0 0 4194304 0 0 0 5242880 0 4194304 0 4194304 0 0 0 3145728 0 3145728 0 0 0 2097152 0 3145728 0 0 0 2097152 0 0 0 0 0 0 0 4194304 0 0 0 0 0 4194304 0 0 0 0 0 3145728 0 3145728 0 0 0 2097152 0 2097152 0 0 0 2097152 0 0 0 0 0 5242880 0 0 0 0 0 4194304 0 0 0 3145728 0 3145728 0 0 0 3145728 0 2097152 0 0 0 3145728 0 0 0 0 0 0 0 4194304 0 0 2 0 0 4194304 2 0 0 4 14 8 0 6 0 2 14 12 14 0 14 3 4194305 14 0 2 4194305 6 0 2 4194305 14 6 1 2097153 0 12 0 2097153 14 10 1 2097153 4 14 3 4194305 0 2 0 2097153 2 0 2 4194305 14 4 1 2097153 0 0 2 4194305 0 6 0 2097153 12 0 2 4194305 4 0 2 4194305 0.101 0.101 0.899 0.899 0.057 0.057 1048578  1 3 0.8 -1 0 0 
131 15 15 0 0 2 5242880 0 0 0 5242880 2 0 0 4194304 2 0 0 0 0 3145728 0 3145728 0 0 0 2097152 0 0 0 0 0 2097152 0 5242880 0 0 0 5242880 0 0 0 4194304 0 4194304 0 0 0 0 0 0 0 0 0 3145728 0 0 0 0 0 2097152 0 0 0 0 0 5242880 0 0 0 4194304 0 0 0 4194304 0 4194304 0 2097152 0 3145728 0 3145728 0 0 0 2097152 0 2097152 0 0 0 0 2 5242880 0 0 0 5242880 0 5242880 0 5242880 0 4194304 0 0 0 3145728 0 0 0 0 0 0 0 0 0 0 0 0 0 2097152 0 0 0 5242880 0 4194304 0 4194304 0 4194304 0 0 0 4194304 2 0 0 0 0 3145728 0 3145728 0 0 0 2097152 0 2097152 0 3145728 0 5242880 0 5242880 0 0 0 5242880 0 0 0 4194304 0 0 0 0 0 3145728 0 0 0 0 0 2097152 0 0 0 0 0 0 0 0 0 5242880 0 5242880 0 0 0 4194304 0 0 0 4194304 0 3145728 0 0 0 0 0 3145728 0 0 0 2097152 0 2097152 0 0 0 0 2 5242880 0 0 2 4194304 0 0 0 4194304 2 0 0 8 14 2 0 12 0 8 14 6 14 12 0 2 8 14 6 0 14 6 0 2 4194305 8 14 3 4194305 4 0 2 4194305 2 0 2 4194305 0 6 0 2097153 6 0 2 4194305 12 0 2 4194305 14 12 1 2097153 0 14 3 4194305 0 8 0 2097153 14 14 3 4194305 14 2 1 2097153 14 10 1 2097153 14 4 1 2097153 0.101 0.101 0.899 0.899 0.057 0.057 1048578  1 3 0.8 -1 0 0 
132 15 15 0 0 0 0 6291488 4194304 0 0 6291488 0 0 0 0 4194304 0 0 0 2097152 0 0 0 2097152 0 0 0 0 0 0 0 2097152 0 0 6291488 0 0 0 6291488 0 0 5242880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3145728 0 2097152 0 0 0 0 0 5242880 0 0 0 0 6291488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2097152 0 3145728 0 0 2 4194304 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6291488 0 0 5242880 0 0 0 0 0 0 0 5242880 0 0 0 3145728 0 0 0 3145728 0 0 0 0 0 0 0 3145728 0 0 0 0 0 0 0 0 0 4194304 6291488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2097152 0 3145728 0 0 6291488 0 0 4194304 0 0 6291488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3145728 0 2097152 0 0 2 5242880 0 0 6291488 0 0 0 0 0 0 0 0 0 2 4 14 0 6 0 14 14 6 14 2 0 0 2 4194305 8 0 2 4194305 0.101 0.101 0.899 0.899 0.057 0.057 1048586  1 9 0.8 -1 0 0 
